Time / s	[chan  0]    	[chan  1]    	
0000137.2	-.053266  	-.050536  	
0000137.4	-.053235  	-.050545  	
0000137.6	-.053249  	-.050585  	
0000137.8	-.053256  	-.050567  	
0000138.0	-.053239  	-.050564  	
0000138.2	-.053247  	-.050576  	
0000138.4	-.053232  	-.050561  	
0000138.6	-.053216  	-.050588  	
0000138.8	-.053256  	-.050641  	
0000139.0	-.053275  	-.050673  	
0000139.2	-.053318  	-.050714  	
0000139.4	-.053354  	-.050726  	
0000139.6	-.053313  	-.050733  	
0000139.8	-.053323  	-.050774  	
0000140.0	-.053341  	-.050791  	
0000140.2	-.053323  	-.050797  	
0000140.4	-.053382  	-.050836  	
0000140.6	-.053368  	-.050827  	
0000140.8	-.053296  	-.050821  	
0000141.0	-.053354  	-.050859  	
0000141.2	-.053361  	-.050850  	
0000141.4	-.053341  	-.050876  	
0000141.6	-.053406  	-.050893  	
0000141.8	-.053391  	-.050915  	
0000142.0	-.053366  	-.050932  	
0000142.2	-.053385  	-.050939  	
0000142.4	-.053359  	-.050931  	
0000142.6	-.053378  	-.050943  	
0000142.8	-.053416  	-.050934  	
0000143.0	-.053385  	-.050929  	
0000143.2	-.053391  	-.050964  	
0000143.4	-.053418  	-.050969  	
0000143.6	-.053394  	-.050982  	
0000143.8	-.053420  	-.050979  	
0000144.0	-.053425  	-.050969  	
0000144.2	-.053411  	-.050948  	
0000144.4	-.053397  	-.050932  	
0000144.6	-.053361  	-.050905  	
0000144.8	-.053363  	-.050908  	
0000145.0	-.053377  	-.050855  	
0000145.2	-.053377  	-.050848  	
0000145.4	-.053415  	-.050893  	
0000145.6	-.053411  	-.050905  	
0000145.8	-.053351  	-.050907  	
0000146.0	-.053403  	-.050921  	
0000146.2	-.053394  	-.050893  	
